feature	s__Methanobrevibacter_smithii	s__Actinomyces_sp_ICM58	s__Trueperella_pyogenes	s__Bifidobacterium_adolescentis	s__Bifidobacterium_bifidum	s__Bifidobacterium_breve	s__Bifidobacterium_catenulatum	s__Bifidobacterium_dentium	s__Bifidobacterium_longum	s__Bifidobacterium_pseudocatenulatum	s__Rothia_mucilaginosa	s__Isoptericola_variabilis	s__Lancefieldella_parvula	s__Collinsella_aerofaciens	s__Collinsella_bouchesdurhonensis	s__Collinsella_tanakaei	s__Senegalimassilia_anaerobia	s__Adlercreutzia_equolifaciens	s__Eggerthellaceae_bacterium	s__Eggerthella_lenta	s__Slackia_isoflavoniconvertens	s__Bacteroidaceae_bacterium	s__Bacteroides_caccae	s__Bacteroides_cellulosilyticus	s__Bacteroides_clarus	s__Bacteroides_eggerthii	s__Bacteroides_faecis	s__Bacteroides_finegoldii	s__Bacteroides_fragilis	s__Bacteroides_intestinalis	s__Bacteroides_nordii	s__Bacteroides_ovatus	s__Bacteroides_salyersiae	s__Bacteroides_stercoris	s__Bacteroides_thetaiotaomicron	s__Bacteroides_uniformis	s__Bacteroides_xylanisolvens	s__Phocaeicola_dorei	s__Phocaeicola_massiliensis	s__Phocaeicola_vulgatus	s__Barnesiella_intestinihominis	s__Coprobacter_fastidiosus	s__Coprobacter_secundus	s__Butyricimonas_faecihominis	s__Butyricimonas_paravirosa	s__Odoribacter_splanchnicus	s__Paraprevotella_clara	s__Prevotella_copri_clade_A	s__Prevotella_histicola	s__Prevotella_marseillensis	s__Alistipes_communis	s__Alistipes_finegoldii	s__Alistipes_ihumii	s__Alistipes_indistinctus	s__Alistipes_inops	s__Alistipes_onderdonkii	s__Alistipes_putredinis	s__Alistipes_senegalensis	s__Alistipes_shahii	s__Parabacteroides_distasonis	s__Parabacteroides_merdae	s__Gemella_morbillorum	s__Granulicatella_adiacens	s__Enterococcus_faecalis	s__Enterococcus_faecium	s__Lacticaseibacillus_paracasei	s__Lacticaseibacillus_rhamnosus	s__Lactobacillus_delbrueckii	s__Lactobacillus_gasseri	s__Ligilactobacillus_salivarius	s__Limosilactobacillus_fermentum	s__Limosilactobacillus_oris	s__Lactococcus_lactis	s__Streptococcus_anginosus	s__Streptococcus_constellatus	s__Streptococcus_cristatus	s__Streptococcus_gordonii	s__Streptococcus_infantis	s__Streptococcus_mitis	s__Streptococcus_mutans	s__Streptococcus_oralis	s__Streptococcus_parasanguinis	s__Streptococcus_salivarius	s__Streptococcus_sp_263_SSPC	s__Streptococcus_thermophilus	s__Candidatus_Avimicrobium_caecorum	s__Clostridia_bacterium	s__Clostridia_bacterium_UC5_1_1D1	s__Clostridiaceae_bacterium	s__Clostridiaceae_bacterium_OM08_6BH	s__Clostridium_disporicum	s__Clostridium_fessum	s__Clostridium_paraputrificum	s__Clostridium_phoceensis	s__Clostridium_sp_AF20_17LB	s__Clostridium_sp_AF34_10BH	s__Clostridium_sp_AM22_11AC	s__Clostridium_sp_AM33_3	s__Clostridium_sp_AM49_4BH	s__Clostridium_sp_AT4	s__Hungatella_hathewayi	s__Mogibacterium_diversum	s__Clostridiales_bacterium	s__Clostridiales_bacterium_KLE1615	s__Evtepia_gabavorous	s__Intestinimonas_butyriciproducens	s__Eubacteriaceae_bacterium	s__Eubacterium_ramulus	s__Eubacterium_sp_AM28_29	s__Eubacterium_ventriosum	s__Anaerobutyricum_hallii	s__Anaerostipes_caccae	s__Anaerostipes_hadrus	s__Anaerotignum_faecicola	s__Anaerotignum_lactatifermentans	s__Blautia_faecis	s__Blautia_glucerasea	s__Blautia_massiliensis	s__Blautia_obeum	s__Blautia_producta	s__Blautia_sp_OF03_15BH	s__Blautia_wexlerae	s__Coprococcus_catus	s__Coprococcus_comes	s__Dorea_formicigenerans	s__Dorea_longicatena	s__Dorea_sp_AF24_7LB	s__Dorea_sp_AF36_15AT	s__Eisenbergiella_massiliensis	s__Eisenbergiella_tayi	s__Enterocloster_aldensis	s__Enterocloster_asparagiformis	s__Enterocloster_bolteae	s__Enterocloster_citroniae	s__Enterocloster_clostridioformis	s__Enterocloster_lavalensis	s__Faecalicatena_contorta	s__Faecalicatena_fissicatena	s__Fusicatenibacter_saccharivorans	s__Clostridium_symbiosum	s__Eubacterium_rectale	s__Lachnospiraceae_bacterium	s__Lachnospiraceae_bacterium_WCA3_601_WT_6H	s__Lachnospira_eligens	s__Lachnospira_pectinoschiza	s__Lacrimispora_amygdalina	s__Lacrimispora_celerecrescens	s__Mediterraneibacter_glycyrrhizinilyticus	s__Ruminococcus_gnavus	s__Ruminococcus_lactaris	s__Ruminococcus_torques	s__Roseburia_faecis	s__Roseburia_hominis	s__Roseburia_intestinalis	s__Roseburia_inulinivorans	s__Sellimonas_intestinalis	s__Tyzzerella_nexilis	s__Dysosmobacter_welbionis	s__Oscillibacter_sp_ER4	s__Intestinibacter_bartlettii	s__Romboutsia_timonensis	s__Agathobaculum_butyriciproducens	s__Anaerotruncus_colihominis	s__Anaerotruncus_rubiinfantis	s__Candidatus_Cibiobacter_qucibialis	s__Faecalibacterium_prausnitzii	s__Flavonifractor_plautii	s__Gemmiger_formicilis	s__Ruminococcaceae_bacterium	s__Ruminococcus_bromii	s__Ruminococcus_sp_NSJ_71	s__Ruthenibacterium_lactatiformans	s__Catenibacterium_sp_AM22_15	s__Coprobacillus_cateniformis	s__Dielma_fastidiosa	s__Clostridium_innocuum	s__Erysipelatoclostridium_ramosum	s__Faecalibacillus_intestinalis	s__Turicibacter_sanguinis	s__Firmicutes_bacterium_AF16_15	s__Acidaminococcus_intestini	s__Phascolarctobacterium_faecium	s__Phascolarctobacterium_succinatutens	s__Megamonas_funiformis	s__Allisonella_histaminiformans	s__Anaeroglobus_geminatus	s__Colibacter_massiliensis	s__Dialister_invisus	s__Dialister_pneumosintes	s__Megasphaera_micronuciformis	s__Veillonella_atypica	s__Veillonella_dispar	s__Veillonella_parvula	s__Veillonella_rogosae	s__Fusobacterium_nucleatum	s__Fusobacterium_pseudoperiodonticum	s__Parasutterella_excrementihominis	s__Sutterella_wadsworthensis	s__Bilophila_wadsworthia	s__Desulfovibrionaceae_bacterium	s__Desulfovibrio_piger	s__Campylobacter_concisus	s__Campylobacter_gracilis	s__Escherichia_coli	s__Klebsiella_pneumoniae	s__Aggregatibacter_segnis	s__Aggregatibacter_sp_oral_taxon_458	s__Haemophilus_parainfluenzae	s__Akkermansia_muciniphila	s__Unknown
BB.055	0	0	0	0	0	0	0	0.00187955803043852	0.0022252140844365	0	0	0	0	0.00359625396742111	0.000106644006802729	0	0	0	0	0.00284378339546	0	0	0.0126879110841113	0	0	0	0.0106814364641072	0	0.101404992200166	0.00215281200314072	0.00168126150660724	0.222365701379404	0	0	0	0.0346824708769016	0.00541431281821779	0	0	0.0273920071850122	0	0	0.00196933661124529	0.00290851937403034	0	0	0.00384582820059363	0	0	0	0	0.00148057997303917	0	0	0	0.0176233480187469	0	0	0	0.00669540376255729	0	0	0	0.00230170475385251	0.00956303725538531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000296763354393537	0	9.26746640586017e-05	0.000303577667927258	0	0.0118127828685432	0	0.000678875985796926	0.00014787060368174	0.00498552213910842	0.00529063302758076	0.000553322258938122	0.00801073663240373	8.24531937580207e-05	0.00385315358764238	0	0.0730325756554901	0	0	0	0	0.00238841689356911	0	0	0.00396524904527208	0	0.000306303393340746	0.00179335696423695	0.000905281552954797	0	0	0.012900347308525	0	0.00636286526211172	0.00898382060501905	0	0.0112979614810706	0.000670017378203089	0.00939830122570761	0.00251414097826626	2.12947297928772e-05	0.0053153349141405	0.0287742906853274	0.00164667886542361	0.0360511257501494	0.011726241086665	0.0042124382687078	0	0.00169506049151303	0	0.000327087049618594	0.000872572847992938	0	0.000650596584631985	0.000228279503379644	0	0.000753492718991168	0.0015908014944471	0.0369840052729158	0.00725400711448404	0.00201567394327459	0.0564792452193758	0.00574565881379496	0.00533407427635823	0	0	0.00126064800373833	0	4.66780477059869e-05	0	0	0.0222783759514698	0	0	0	0	0	0	0.00232589556689722	0.00011175474195302	0	0	0.00276167091737866	0.00134599728074818	0.000308177329562519	0	0.0285918374404621	0.000197104018962872	0	0.00543117824421375	0	0	0.00295196062280781	0	0	9.25043062202587e-05	0.000297274427908566	0.000278705423529177	0	0.000496422740931554	0	0	0	0	0	0	0	0	0.00455707217567573	0	0	0.0273570838281519	0.00403117752871083	0.0031463389163572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0383250621763521
BB.054	0	0	8.83590221026861e-05	0	0.00243861322789636	5.68706443072844e-05	0	0.000231972364937608	0.00776894905922784	0	4.79509327264577e-05	0	2.58013133646732e-05	0.0002638797895858	0	0	0	0	0	0.000182704427816665	0	0	0.0040961829860273	0	0	0	0	0.0131808194353451	0.0143524145719113	0	0	0.00152137953097403	0	0.0165090691317158	0.00843271927404802	0.00451684616239287	0.012210127332774	0.000249452605082583	0	0.0585173787110789	0.00895102036711378	0	0	0.0019860426268826	0	0	0	0.607112685769456	0	0	0	0	0	0	0	0.0350534488274351	0	0	0	0.0130154156561651	0.00409426734327169	0	0	0	0	0	0	0.000197371067664333	0	0.000584031585117755	0	0	0	4.65740644958603e-05	0	0	2.14911171645422e-05	0	0.000595944488504228	0	9.26692183028171e-05	0.00283814447011406	0.000332783064951783	0.000124636506787122	0.00282503429000533	0	1.29305886003931e-05	4.00489063595508e-05	0.00415999783532369	0	0	0	0.000145109938737745	0	0	0	0	0	0	0.00387708134585397	0.00041012714120969	0	0.000615280507568705	0	0	0	0	0	0	0	0	0.000817680137466524	0	0	7.91998551774077e-05	0	0.00105456133696539	0	0	0.000317517786742986	0	0	0	0	0	0	0	0	0	0.000547095598236076	0.000463944729875215	0	0.00140278927163431	0.000226045845162427	0.000143613342834921	0.000443890344777383	0	0	0	0.000685620515001398	0	0.000308717802834385	0	0	0	0	0	0.0141734217019337	0.000954828186001249	0	0.000199047255075495	0	0	0	0	0	0	0	0	0	0.00155639987510009	0	0	0	0	0.0236780029615837	0.0020893077441774	0	0.000211259477642533	0	0	0.000256696129252248	0	0	0.000236282561137739	0.000104103211000387	0.000157741208157573	0	0	0	0	0	0.000864134474290159	0	0	0	0.00153137679160489	0	0	0	0.0101816412460873	0	0.00280078943637959	0	0.0125171689481972	0	0	0.0146530507568705	0.00115351625806007	0	0	0	1.37686823059741e-06	0.0381460744648652	0.0339551868901072	7.96189020301982e-05	0	0	0	0.0021846708351053
BB.053	0	0	0	0.00410791954166077	0.0127003072256469	0	0.00199145507882101	0	0.00462677262926426	0.00331852162980687	0.00125413253180351	0	0	0	0	0	0	0.00237189982904456	0	0.0027233135136522	0	0	0.0457799948874916	0	0	0	0	0	0	0	0	0.114423403125092	0	0	0	0.0880755491907887	0	0.239324740264615	0	0	0	0	0	0	0	0.00127095249453351	0	0	0	0	0	0.00882677433976895	6.2528449018883e-05	0	0	0	0.00434050066472113	0	0	0.0590766030517304	0	0	0	4.31902432812801e-05	0	0	6.56168602546181e-05	0	0.00111705458695588	0	0	0	0	0	0	0	0	0	0	0	0	0.00198328266755106	0.000199986506018601	0	0.000674556527903558	0	0.000134179589687937	0.000851451220682662	0.00127921993384148	0	0	0.00202609279868025	0	0	0	0	0.0109052275873997	0	0	0	9.13219445397365e-05	0	0	0	0.000107144112870502	0	0	0	0	0	0	0	0.064586946378529	0	6.76599630721044e-05	0.00447933662827217	0	0.0621440606050815	0	0.000409428301820452	0	0.0589439439106508	0	0.00585681555342904	0	0.0155266786465347	0	0	0	0	0.000420118956097997	0.00056612953651975	0.000705868266432011	0.00014696086080198	0.000673083593314207	0	0	0	0	0.000566462134652829	0	0.00110636393267834	0	0	0	0.0154713248143865	0	0	0.00876757187208086	0	7.62600005131514e-05	0	0	0	0.0484770331486305	0	0	0	0	0.000702114658930117	0	0	0.000437366544999102	0	0	0.0835234685994103	0.000492387779014198	0	0	0	0	0	0	0	0	0	8.79009351709222e-06	0.00500954556641937	0	0	0.00170304498342236	0	0	0	0	0	0	0	0	0	0.00266795968150403	3.51128600493576e-05	0	0	0	0	0	0	0.00069750579908602	0	0	0	0	0.00197696330302256	0	0	0	0	0	0
BB.052	0.000381706479867576	0	0.000218858878402333	0	0	0	0	0	0.00148748466543116	0	0.000158476351016449	0	0.000627607839859907	0	0	0	0	0.000199892096794006	5.95675484886513e-05	1.77072687671488e-05	0	0.0105141909311816	0	0	0	0	0	0.00178117342439759	0	0.000322361198350898	0	0.00566336244586132	0	0	0.000764302027623043	0.00787817873257742	8.89067887890318e-05	0.0095386611911939	0	0.13394296718406	0.00738911730524709	0	0	0	0.00047476225213343	0.00228905345535494	0.000690213036965516	0	0	0.0191003640584823	0.00107147498288915	0.00065835477098278	0.00243256383025857	0	0	0	0.121407035875816	0.000360665206520839	0.0040837110760522	0.0499596140911926	0.00780705330154619	0	0.000105206366733688	0	0.081220574631248	0	0	0	0	0	0	0	0	0	0	0.000103576408939222	0	0.00332807746033609	0	0	0.00245990266781119	0	0	0.00219325639043476	0.000136768276753794	9.72047557426747e-05	0.00875628144985042	0.000105947256640263	0.00234047121487126	0	0	0.0139578472169434	0	0.00127055210078592	0	0	0.01892432861668	0.000402821842204971	0	0.00303935266374371	0	0	0.00668712411876702	0.000150845184978724	0.000696584690162064	0.000106762235537496	0	0.00513710834522091	0	0	0.00214006049514265	4.07489448616396e-06	7.00140961713625e-05	0	0.002520951996113	0.0045370616098856	0	0.0066076266317915	0.0010837737553383	0	0	0.00701852417397814	0.00014795571434308	0.000240492863674331	6.55687567319109e-05	0.000224267374720333	0.000394005252316726	0.000283094033302409	0.00222637416925867	0.00201744321560445	0.001915644942441	0	0.0183756255518704	0.000743038487304333	0	0.000614271821541552	0.000822091440335914	0	0.00077067368081959	0.000334734059790705	0	0.00572426359618181	0.000410378919252039	0	0	0.00104198756460745	0.000766154252389481	0	0.082220035115218	0	0.0223516853244972	0	0.00103835720406523	0.000800827900017204	4.22307246747901e-06	0.00512503183974373	0	0.00677721633140657	0	0	0	0.00479096458086895	0	9.19444374059903e-05	0.0356991874364039	0.0903690831976394	0.00633734999387284	0.00179873251518343	6.70505365450614e-05	0.00129929862916104	0	0.000934039905219436	0	0	0	0.000671320344347847	0.0016187703568763	0	0	0.000243678690272605	0	0	0.0157633218302766	0.0567600943656656	0	2.29675871038332e-05	0	0	0.000180036247297789	0.00241130028993986	0.00074881742857562	0.00322664963212593	0.0140633499396397	4.09712118336121e-05	0	0	8.17201566952517e-05	0	0.000760301222127537	0.000374297580801824	0.0391445477689508	0	0	0.000389634001867932	0	0	0	0	0	0.000103057786004619
BB.050	0	0	0	0	0.0134187631647943	0	0	0.000626022977678807	0.00570651262416921	0	0	0	0	0	0	0	0	0	0	0.00060668437831366	0	0	0	0.00695085736739026	0	1.00971448012711e-05	0	0	0	0	0.000723828371813153	0	0	0	0.0130687002886757	0.0195836690491365	0.156480415988675	0	0	0.108584181778727	0.0121235048524482	0	0	0.000916016399132262	0	0	0	0	0	0	0	0.00476508222498629	0	0	0	0.00620341194502498	0.000421769718012416	0	0.00166842482487444	0.0233522999926753	0.0129720072918499	0	0	0	0	0	0	0	0	0	0	0	0.000205793502093703	2.24190842197714e-05	0	0	0	0	0	0	0	4.75763771992095e-05	0	0	0	0	0.00233415182956841	0	0.004350500304968	0.00497541088533819	0.00073264198125833	0.00630643704960744	0	0	0	0.00907545065782043	0.00557045787642327	0	0	0	0	0	0	0.00932103375595304	0	0	0	0	0.000810338654813874	0	0.0169789479665035	0	0.010461583273378	0	0	0.00286442306968262	0.000808541705315342	0.0093989871365798	0.00194695199714679	0	0	0.0282995586692032	0	0	0	0	0	0	0	0	0	0	0.00137346840004409	0	0	0	0	0	0.0186412118216687	0	0.00611313662497972	0.0057834391765111	0.0156893372097242	0.0128967065509591	0	0	0	0	0.00259667759440146	0	0.03847234648746	0.041964247208225	0	0.0071854876304842	0.124153465648144	0.00147298517465322	0.000141959010383972	0.000257648330479892	0	0.000740599900466112	0	0.00114431455446948	0	0	0	0.133785286098319	0.000229239414598349	0	0	0.0178779361299116	0	0	0	0	0	0	9.50671853746794e-05	0	0.00182090882517838	0.0406786581955615	0.00140906511391975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0082889857606299	0.00197886924300165	0	0.000231635347263058	0	0	0.0010233199549017	0	0	0	0.001832203936312	0	0.00942833731172248
BB.048	0	0.00119676316189761	3.59994296403215e-05	0	0	0	0	0.000729910223321825	0.000715765196032984	0	0.000179192691673332	0.000137763180467152	0.000439434378570404	0.00387741342824311	0	0	0.000557086145830673	0.000153383044724498	7.91048919470751e-06	0	0	0	0.0330775764915814	0.0363102180124118	0	0	0.0233486803527515	0	0	0	0.0141162679679555	0	0	0	0.0834336725257247	0.0592995744492003	0	0.159871388853303	0.0225093640415842	0	0	0.00210439123992427	0	0.00181431762343698	0.0147343587338471	0	0.00460390471131977	0	0.000107931250876941	0.00523627458058821	0	0.0143445325078537	0.000295637774141187	0.000314006198203474	0	0	0.00748379204450146	0.000243616251979382	0.00830487400769449	0.00587722531949159	0	0	2.11169838672277e-05	0	0	0	0	0	0.000196555545075275	0.000868142670097137	0	0	0	0.00392011666228573	0.000149695952303236	4.73958971242221e-05	0.00207683860383084	1.86365762383787e-05	0.000515187368316332	0	0.0029693160839083	0.0157670127639765	0.000753373538729856	0.000247839648752828	0.0210288288393375	5.93286689603063e-05	0.000309648725341983	0	0.0078756964498596	0.00146337346297687	0	0.000951470958817658	0	0.000757462859415255	0	0.000690692967568402	0.00241202882394556	0	0.0158081070849626	0	0.000172354811182992	0.000323257448278641	0	0.00571083689422664	0.00099544791569671	0	0	0	0	0	0.011572710501637	0	0.00598066502141899	0.00195717569524988	0	0.0160995214623303	0.00369044432346312	0.00369567329089691	0.00101877715501669	0	0	0.00472363465794475	0	0	0.00141999984849402	0.00156205346377864	0	0	0	3.57983155082526e-05	0	0	0.00064785565743774	0.00103198364968921	0	0	0	0.0141173405766599	0.00306176154661594	0.000311793942750717	0.00280232431624715	0.140458847255359	0	0.00798463327139688	0	0.00328633899409281	0	8.78198376700579e-06	0	0.000640481472595216	0.00701506204069303	0.00265658360854126	0.00326079749932007	0.0289673399364466	0.0176778651708066	0	0	0.00112556875914525	0	0	0	0.00152826628959108	0.000673061961990368	0	0.0017746311013754	0.0243437930782281	0.000160891305655068	0	0	0	0.013413441114419	0	0	0	0	6.77754625071974e-05	0.00157700294759576	0	0	0.00246518999285576	0	0.000486562123518535	0	0	0	7.95741582552357e-05	0	0.000105786033468207	4.55188318915796e-05	0.00279025746832302	0.0215484407185593	0.0075706733495552	0.0137021739700258	0	0.000936454436956518	0.00138869308193531	0	0.00596377143432521	0.000353759758309081	0	0	0.0012609856080716	0.000121674049901645	0	0	0	0	0.00154871289301807	0.00104203935629266	0.0166670655430286
BB.047	0	0.00014473543365429	2.87685954452489e-05	0.0744337009606349	0.0337592117908823	0.000391788371912212	0.00273028670057756	0	0.0744726015614103	0.00609442745481559	0.000100847576369203	0.000122266530642308	1.94240516692374e-06	0.0274219311927643	0.0334642286926947	0	0.0113334091746306	0	0	0	0.00259925309796562	0.00638830810682745	0.0034291850786115	0	0	0.0141060613068218	0	0	0	0	0	0.0389923662951966	0	0.000613695037874013	0.000293198185331597	0.0174096200188266	0	0.0200871992927125	0	0.00455882492677001	0.000679369331490813	0	0	0	0.00748597701588714	0.0326863216720602	0.00215711968402423	0.0164723832770675	0	0	0.00205285977425367	0	0	0	0	0	0.000479774076230163	0.00373225278208855	0	0.0189995048966722	0.0132959208599038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106097320063591	5.97945806790848e-05	0	1.95290465431251e-05	2.69311851522129e-05	0.00013838324378408	3.70631904823827e-05	1.96340414170129e-05	0	0.0583983588461252	8.7933206881007e-05	0.00106506800071753	0	0	0	0	0.00426993153126781	0	0.000754020686825018	0.00105640592362179	0.000197810342404558	0	0	0	1.87415849889669e-05	0	0.000693911121524269	0	0	0.000984641927319503	0	0.032631251860706	0	0.092141243934118	0	0.0122084889510482	0	0	0.00503964895173905	0	0	0.0170253387803974	0	0.00132393286228783	0.0428554951875862	0	0.0131024153073287	0.0276014724271124	0.00913051172559128	0.0128661243436442	0.00150226665558621	0	0	0	0	0	0.000585503914235147	0	0	0	0	0.00583656004454723	0	0.0114469611307402	0.00539180175875863	0.0142175658628907	0	3.24959134682647e-05	0.000665090028642077	0	0	0.000505235333147947	0	0.0304038381086139	0.00259332088759097	1.31243592359712e-06	0.000365697145751102	0.0134214422316366	0	0	0.0138692978662049	0	2.36238466247482e-06	0.000546970795518336	0	0	0	0.0111846314383316	0.0372791124405329	0.00977066547168501	0	0	0	0	0.00313934672924431	0.0146383328199959	0.000835076729466376	0	0.00108181468310263	1.64841952003798e-05	0.0020556421384117	0.000110034627834383	0.00115237123835522	0.000792133826046278	0	0.00105451601589181	0	0	0	0	0	0	0	0	0	0	5.27074266916603e-05	2.97660467471827e-05	0	0	0.00143937472612743	0.00460455019434814	0.000614639991739003	0	0	0	0.00110638348359237	0	0	0	0.00142047564882764	0	0.00135469636033695
BB.046	0	0	0.000107201654813763	0.000227762115222238	0	0.0267533818754792	0	0.00812601791890565	0.00944787725266999	0.000506420175726807	0.00155326475960333	0.00284211349111297	0.000118904410128139	0.00813407736360328	0	0.000102785520732866	0	0	9.79277732438801e-05	0.000623889342278655	0	0	0.0335213281611571	0.00109961738614323	0	0	0.00780430255111234	0.00876668857069171	0.000609757713219786	0	0	0.0517356731778148	0.00199388453752477	0	0.0223758889677905	0.0132270943957492	0.000276118783408054	0.0409956350930744	0	0.144894242421031	2.20806704044826e-06	0	0	0	0	0.000224781224717632	0	0	7.4080649207039e-05	0	0	0	0	0	0	0.000882343589363123	0.00137120963211837	0	0.000510063486343547	0.00809698183732375	0.000687371269691542	0	0	0	0.0211097833267975	0	0	6.13842637244615e-05	0.00235435148187795	0	0	0	6.62420112134477e-05	0.000826589896591804	0	0	0.000187796101790124	0.000379566724253055	0.00122084026666384	2.77112413576256e-05	0.000356602827032393	0.0131970646839991	0.00732736007037551	0.00133676378628737	0.00124247932366023	0	0	0	0.00131700158627536	0	0	0.00121984663649564	0	0	0	0.00309824926780497	0.00383960777663547	0	0	0.00132141772035626	0.000171014792282717	0.000233061476119313	0.000126191031361618	0	0.000462038028213797	0	0	0	0	0	0.0283130500294998	0	0.00502158606338742	0	0.00183258524022003	0.00332590097967518	0	0.0174356701748436	0.00820871002957043	0	0	0.0487879036788163	0	0.0189229137299375	0	0	0	0	0	0	0.000853969927893363	0.000214072099571458	0.000660984868558185	0	0	0	2.64968044853791e-06	0	0.00853031499401172	0.00213188872755279	0.000626980636135282	0.00149475098303145	0	0.0236905720836734	0	0.00757422196549763	0	0.000523422291938259	0.0297022554079978	0.0109559870412962	0.0024472007009288	0	0	0.00535235450604657	0.0240547927419953	0.00126765128792134	0	0	0	0	0	0.0039515567755862	0	0	0	0.0346824402143768	0.000733188660780843	0.00424379444838952	0	0	0	0	0	0.000336178206908247	0	0.000481469018169742	0.012063774275489	0	0	0	0	0	0.000273689909663561	0	0	4.10700469523376e-05	0	2.45095441489756e-05	0.000114488276047242	0.016161836299209	0.0653019266709768	0.0296366758168965	0.0282563027065603	0	0.00144882318859012	0.000744560206039152	0	0.00201088665373623	5.38768357869374e-05	0	0	9.38428492190508e-05	0	0.0617573166509452	0.000170462775522605	0	0.000338055063892628	0.0220772479005699	0	0.00379577764588257
BB.044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00124724969387799	0	0	0	0	0	0	0	0	0.000244388462049332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51158666363777e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00135357065469602	0.99711967532274	0	0	0	0	0
BB.042	0	9.60747195012527e-05	0	0	0	0	0	0.00564078782225958	0.142871028770759	0	0	0	0	1.53979028056379e-05	0	0	0	0	0	0	0	8.00622662510439e-05	8.60029205485627e-05	0	0	4.09700296380609e-06	0	0	0.000141722160856326	0	0	4.97444443188789e-05	6.5313055581342e-05	0	0.000178936604444231	0.000184433416754004	0	0.000139332242460772	1.29055593359892e-05	7.68870889540942e-05	2.60842522028987e-05	0	0	0	0	5.42511475790656e-05	0	0.000174293334418584	0.000134279272138744	0	0	0	0	0	0	0.000719809279049364	0.00020543055694351	0	1.25641424223387e-05	0.000113418698714698	0	0	0	0	0	0	0	0	5.35341720603995e-05	0	0.000142063577769976	0	0	0.000671362219002357	0	0	0	0	0	0	1.11984747677366e-05	0.000307582497507742	3.10347974508311e-05	0	0.00953505742274	0	4.45890489227562e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000810933453302685	0	0	0	1.33152596323698e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03790741749754e-05	0	0	0	0	0	0	1.96314725349042e-05	0	0	0	0	0	0	6.14550444570913e-06	0.000142575703140452	0.00274000729881078	0	0	0	0	0	0	0	0.000555075618212995	0.00521770398286388	0.141725848158993	0	0	0	0	0	2.51282848446773e-05	0	0	4.56132996637078e-05	0	0.000597035756900642	7.29607944471134e-05	0.000306250971544505	0.000493074306694062	0.000175624860381821	0.00076054031684787	0	0.00104835477505525	0	0	0.0679007567949733	0	0	9.0885182413765e-05	0.0243216191027953	0.000118778944259011	0.590435928967938	0	0	0	3.20249065004176e-05	0	0.000466512070812053
BB.041	0.000995631174457877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.421967432023104	0	0	0	0	0	0	0	0	0	0.00126170676909682	0	0	0	0	0	0	0.000581173110787314	0	0	0	0	0	0.00252108398407233	0	0	9.20680302728597e-05	0.00108283752656451	0.000431575222214142	0	9.32834498144156e-05	0.109011788961843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00866796703052952	0.000143216935980004	0.020932360484523	0	0.000251794415025665	0	0	0	0	0	0	0	0.00493055194024511	0	0	0	0.0051705972997024	0	0.000932024218449785	0	0.00170128350329288	0.00723083470760146	0.00309152088890924	0	0	0	0.00441936673805906	0	0.00535706291436944	0	0.00831073497027388	0.00437773861876077	0.0147517495457876	0	0	0	0	0.0439759047127285	0	0	0.000832967525812979	0.00412371593457559	0	0	0.00503062148249988	0.0079407410048319	0.000461758140829447	0.000636069560080923	0.0314503986272241	0.000656934262210966	0.00066068180579743	0.000220699931754193	0.000240855639151661	0	0	0.00278989427267978	0	0.103076186345693	0	0	0	0.00246102200172711	0	0	0.00487616191576049	0	0.000452237354420592	0	0.014343773719672	0.0211258147615539	0.0198585373195583	0	0.0036767453981684	0.00252614823216215	0	0	0	0	2.90687840355453e-05	8.7510206992025e-05	0.00571135771073298	0.038780492597386	0.000476647030213507	0	0.00104819806963017	0	0.00141302650202053	0.0023813107367934	0	0	0	0	0.00015820711032586	0	0	0	0	0.0118758643405427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038313062498696
